hour,time,WindDayAheadForecastMW,WindIntradayForecastMW,PVDayAheadForecastMW,PVIntradayForecastMW,DayAheadPriceHourlyEURMWh,IntradayPricePriceQuarterHourlyEURMWh,IntradayPriceHourlyEURMWh,ImbalancePriceQuarterHourlyEURMWh
16,12/29/21 16:00,"11 549,00","9 792,00","61,00","60,00","195,99","185,20","195,15","43,29"
16,12/29/21 16:15,"12 109,00","10 442,00","10,00","8,00","195,99","189,92","195,15","79,06"
16,12/29/21 16:30,"12 667,00","10 945,00","0,00","0,00","195,99","186,51","195,15","80,45"
16,12/29/21 16:45,"13 233,00","11 633,00","0,00","0,00","195,99","188,89","195,15","100,82"
17,12/29/21 17:00,"13 798,00","12 267,00","0,00","0,00","203,44","169,37","196,91","70,00"
17,12/29/21 17:15,"14 482,00","12 991,00","0,00","0,00","203,44","173,43","196,91","93,17"
17,12/29/21 17:30,"15 155,00","13 759,00","0,00","0,00","203,44","167,11","196,91","95,93"
17,12/29/21 17:45,"15 826,00","14 234,00","0,00","0,00","203,44","161,24","196,91","321,74"
18,12/29/21 18:00,"16 362,00","14 816,00","0,00","0,00","183,93","210,68","190,48","416,52"
18,12/29/21 18:15,"17 073,00","14 865,00","0,00","0,00","183,93","192,70","190,48","423,96"
18,12/29/21 18:30,"17 762,00","15 346,00","0,00","0,00","183,93","204,23","190,48","1,58"
18,12/29/21 18:45,"18 614,00","16 074,00","0,00","0,00","183,93","179,78","190,48","34,49"
19,12/29/21 19:00,"19 303,00","16 960,00","0,00","0,00","163,63","234,58","175,18","80,45"
19,12/29/21 19:15,"19 934,00","17 643,00","0,00","0,00","163,63","177,23","175,18","-9,55"
19,12/29/21 19:30,"20 552,00","18 303,00","0,00","0,00","163,63","166,32","175,18","80,45"
19,12/29/21 19:45,"21 191,00","18 967,00","0,00","0,00","163,63","92,85","175,18","34,98"
20,12/29/21 20:00,"21 826,00","19 476,00","0,00","0,00","130,06","211,22","157,16","124,85"
20,12/29/21 20:15,"22 602,00","19 843,00","0,00","0,00","130,06","148,14","157,16","36,86"
20,12/29/21 20:30,"23 376,00","20 432,00","0,00","0,00","130,06","146,10","157,16","42,41"
20,12/29/21 20:45,"24 120,00","20 985,00","0,00","0,00","130,06","92,01","157,16","14,57"
21,12/29/21 21:00,"24 851,00","21 754,00","0,00","0,00","108,64","169,07","134,09","53,10"
21,12/29/21 21:15,"25 568,00","22 438,00","0,00","0,00","108,64","127,54","134,09","-20,14"
21,12/29/21 21:30,"26 259,00","22 598,00","0,00","0,00","108,64","115,11","134,09","1,31"
21,12/29/21 21:45,"26 952,00","23 070,00","0,00","0,00","108,64","89,56","134,09","-22,71"
22,12/29/21 22:00,"27 095,00","23 021,00","0,00","0,00","106,34","197,85","137,05","257,76"
22,12/29/21 22:15,"27 558,00","23 306,00","0,00","0,00","106,34","138,60","137,05","-18,36"
22,12/29/21 22:30,"28 017,00","23 538,00","0,00","0,00","106,34","129,98","137,05","5,48"
22,12/29/21 22:45,"28 481,00","24 094,00","0,00","0,00","106,34","90,55","137,05","2,48"
23,12/29/21 23:00,"28 946,00","24 680,00","0,00","0,00","83,35","136,56","103,38","15,09"
23,12/29/21 23:15,"29 565,00","25 316,00","0,00","0,00","83,35","99,99","103,38","103,45"
23,12/29/21 23:30,"30 574,00","25 677,00","0,00","0,00","83,35","79,05","103,38","10,67"
23,12/29/21 23:45,"31 195,00","25 814,00","0,00","0,00","83,35","67,67","103,38","69,17"
0,12/30/21 0:00,"24 995,00","26 305,00","0,00","0,00","73,08","100,82","68,03","200,53"
0,12/30/21 0:15,"25 400,00","26 649,00","0,00","0,00","73,08","85,47","68,03","19,27"
0,12/30/21 0:30,"25 796,00","27 137,00","0,00","0,00","73,08","52,55","68,03","17,71"
0,12/30/21 0:45,"26 182,00","27 519,00","0,00","0,00","73,08","30,45","68,03","-73,17"
1,12/30/21 1:00,"26 565,00","27 657,00","0,00","0,00","47,86","73,01","43,86","-46,44"
1,12/30/21 1:15,"26 802,00","27 698,00","0,00","0,00","47,86","35,15","43,86","-0,79"
1,12/30/21 1:30,"27 036,00","27 789,00","0,00","0,00","47,86","15,81","43,86","-27,92"
1,12/30/21 1:45,"27 276,00","27 622,00","0,00","0,00","47,86","8,71","43,86","-41,12"
2,12/30/21 2:00,"27 528,00","26 991,00","0,00","0,00","33,12","33,75","22,24","-14,14"
2,12/30/21 2:15,"27 777,00","28 015,00","0,00","0,00","33,12","14,66","22,24","-33,21"
2,12/30/21 2:30,"28 031,00","27 990,00","0,00","0,00","33,12","8,80","22,24","-16,59"
2,12/30/21 2:45,"28 281,00","28 807,00","0,00","0,00","33,12","4,97","22,24","-75,97"
3,12/30/21 3:00,"28 515,00","27 734,00","0,00","0,00","25,56","0,13","2,65","-62,00"
3,12/30/21 3:15,"28 750,00","26 401,00","0,00","0,00","25,56","-0,83","2,65","-56,51"
3,12/30/21 3:30,"28 948,00","26 275,00","0,00","0,00","25,56","-4,72","2,65","-44,36"
3,12/30/21 3:45,"29 131,00","25 685,00","0,00","0,00","25,56","-0,46","2,65","-44,51"
4,12/30/21 4:00,"29 213,00","25 672,00","0,00","0,00","21,36","-5,15","1,06","-35,89"
4,12/30/21 4:15,"29 063,00","26 116,00","0,00","0,00","21,36","-4,03","1,06","50,55"
4,12/30/21 4:30,"28 986,00","25 752,00","0,00","0,00","21,36","-1,91","1,06","-18,50"
4,12/30/21 4:45,"28 892,00","27 176,00","0,00","0,00","21,36","9,20","1,06","-29,51"
5,12/30/21 5:00,"28 793,00","26 149,00","0,00","0,00","43,10","-1,32","11,52","170,15"
5,12/30/21 5:15,"28 653,00","26 895,00","0,00","0,00","43,10","3,28","11,52","-15,70"
5,12/30/21 5:30,"28 511,00","28 127,00","0,00","0,00","43,10","11,66","11,52","-4,87"
5,12/30/21 5:45,"28 345,00","28 353,00","0,00","0,00","43,10","35,70","11,52","6,76"
6,12/30/21 6:00,"28 708,00","28 753,00","0,00","0,00","60,01","29,36","56,16","-5,45"
6,12/30/21 6:15,"28 551,00","29 281,00","0,00","0,00","60,01","35,54","56,16","-24,48"
6,12/30/21 6:30,"28 398,00","29 560,00","0,00","0,00","60,01","68,78","56,16","-15,90"
6,12/30/21 6:45,"28 257,00","29 134,00","0,00","0,00","60,01","69,11","56,16","1,14"
7,12/30/21 7:00,"28 109,00","29 063,00","0,00","0,00","97,26","53,59","75,25","-10,64"
7,12/30/21 7:15,"28 040,00","29 828,00","0,00","0,00","97,26","64,38","75,25","-39,47"
7,12/30/21 7:30,"28 047,00","30 557,00","0,00","0,00","97,26","69,15","75,25","-75,06"
7,12/30/21 7:45,"28 056,00","30 674,00","0,00","0,00","97,26","71,32","75,25","-150,55"
8,12/30/21 8:00,"28 093,00","30 640,00","1,00","1,00","103,37","58,32","75,68","-57,37"
8,12/30/21 8:15,"28 325,00","31 169,00","19,00","19,00","103,37","63,48","75,68","-21,44"
8,12/30/21 8:30,"28 546,00","31 919,00","88,00","94,00","103,37","64,70","75,68","-0,82"
8,12/30/21 8:45,"28 797,00","31 420,00","205,00","214,00","103,37","67,74","75,68","-24,83"
9,12/30/21 9:00,"29 040,00","32 023,00","353,00","377,00","93,60","60,77","73,28","-1,30"
9,12/30/21 9:15,"29 333,00","32 914,00","525,00","565,00","93,60","70,76","73,28","21,85"
9,12/30/21 9:30,"29 673,00","32 872,00","713,00","705,00","93,60","68,91","73,28","11,30"
9,12/30/21 9:45,"30 048,00","33 289,00","909,00","947,00","93,60","62,92","73,28","28,17"
10,12/30/21 10:00,"30 417,00","33 309,00","1 108,00","1 168,00","98,06","84,89","74,41","104,03"
10,12/30/21 10:15,"30 805,00","33 417,00","1 300,00","1 476,00","98,06","71,39","74,41","66,89"
10,12/30/21 10:30,"31 184,00","34 088,00","1 469,00","1 760,00","98,06","71,29","74,41","3,68"
10,12/30/21 10:45,"31 531,00","34 431,00","1 621,00","2 057,00","98,06","59,00","74,41","-7,24"
11,12/30/21 11:00,"31 866,00","34 729,00","1 764,00","2 245,00","95,55","72,49","75,25","-3,71"
11,12/30/21 11:15,"32 395,00","34 707,00","1 900,00","2 616,00","95,55","70,68","75,25","-17,20"
11,12/30/21 11:30,"32 923,00","35 370,00","1 998,00","2 862,00","95,55","62,06","75,25","-40,69"
11,12/30/21 11:45,"33 429,00","35 924,00","2 060,00","2 939,00","95,55","49,41","75,25","66,89"
12,12/30/21 12:00,"33 904,00","35 625,00","2 119,00","3 024,00","97,23","61,57","66,51","-88,35"
12,12/30/21 12:15,"34 380,00","35 860,00","2 166,00","3 158,00","97,23","64,32","66,51","21,30"
12,12/30/21 12:30,"34 842,00","36 210,00","2 167,00","3 212,00","97,23","52,31","66,51","32,48"
12,12/30/21 12:45,"35 182,00","36 278,00","2 124,00","3 247,00","97,23","34,31","66,51","1,76"
13,12/30/21 13:00,"35 635,00","36 441,00","2 072,00","3 243,00","88,75","66,27","62,28","251,10"
13,12/30/21 13:15,"36 041,00","36 642,00","2 012,00","3 167,00","88,75","61,53","62,28","198,27"
13,12/30/21 13:30,"36 424,00","36 416,00","1 913,00","2 979,00","88,75","63,75","62,28","-48,83"
13,12/30/21 13:45,"36 322,00","36 783,00","1 772,00","2 726,00","88,75","55,24","62,28","41,88"
14,12/30/21 14:00,"36 639,00","36 353,00","1 615,00","2 414,00","81,70","51,31","59,05","23,54"
14,12/30/21 14:15,"36 526,00","37 161,00","1 446,00","2 177,00","81,70","53,30","59,05","8,05"
14,12/30/21 14:30,"36 780,00","37 424,00","1 245,00","1 837,00","81,70","56,42","59,05","36,55"
14,12/30/21 14:45,"37 013,00","37 648,00","1 013,00","1 461,00","81,70","52,38","59,05","170,05"
15,12/30/21 15:00,"37 230,00","37 435,00","786,00","1 082,00","75,44","43,12","55,51","7,20"
15,12/30/21 15:15,"37 374,00","37 488,00","569,00","787,00","75,44","46,78","55,51","17,20"
15,12/30/21 15:30,"37 512,00","37 582,00","379,00","514,00","75,44","55,37","55,51","28,11"
15,12/30/21 15:45,"37 650,00","37 966,00","219,00","315,00","75,44","57,74","55,51","19,73"
16,12/30/21 16:00,"37 779,00","37 865,00","94,00","134,00","81,92","28,96","63,49","196,81"
16,12/30/21 16:15,"37 883,00","37 915,00","20,00","26,00","81,92","55,75","63,49","68,89"
16,12/30/21 16:30,"37 984,00","37 949,00","1,00","1,00","81,92","81,40","63,49","40,07"
16,12/30/21 16:45,"38 085,00","38 279,00","0,00","0,00","81,92","87,85","63,49","2,33"
17,12/30/21 17:00,"38 182,00","38 670,00","0,00","0,00","91,98","38,18","72,91","15,04"
17,12/30/21 17:15,"38 218,00","38 771,00","0,00","0,00","91,98","69,32","72,91","185,85"
17,12/30/21 17:30,"38 253,00","39 153,00","0,00","0,00","91,98","87,67","72,91","184,78"
17,12/30/21 17:45,"38 269,00","39 115,00","0,00","0,00","91,98","88,79","72,91","190,45"
18,12/30/21 18:00,"38 281,00","38 704,00","0,00","0,00","89,98","83,52","80,05","73,89"
18,12/30/21 18:15,"38 211,00","38 393,00","0,00","0,00","89,98","92,74","80,05","77,04"
18,12/30/21 18:30,"38 136,00","38 207,00","0,00","0,00","89,98","87,78","80,05","83,20"
18,12/30/21 18:45,"38 055,00","38 225,00","0,00","0,00","89,98","70,64","80,05","55,67"
19,12/30/21 19:00,"37 971,00","37 945,00","0,00","0,00","81,97","107,05","79,01","87,06"
19,12/30/21 19:15,"37 752,00","37 591,00","0,00","0,00","81,97","80,54","79,01","40,24"
19,12/30/21 19:30,"37 530,00","37 427,00","0,00","0,00","81,97","67,15","79,01","17,66"
19,12/30/21 19:45,"37 298,00","37 489,00","0,00","0,00","81,97","54,93","79,01","-53,09"
20,12/30/21 20:00,"37 063,00","37 358,00","0,00","0,00","75,48","72,44","56,65","-90,13"
20,12/30/21 20:15,"36 919,00","37 131,00","0,00","0,00","75,48","65,51","56,65","-152,97"
20,12/30/21 20:30,"36 694,00","36 405,00","0,00","0,00","75,48","37,97","56,65","-136,88"
20,12/30/21 20:45,"36 470,00","36 317,00","0,00","0,00","75,48","9,83","56,65","-188,60"
21,12/30/21 21:00,"36 244,00","35 903,00","0,00","0,00","70,91","87,94","55,98","32,15"
21,12/30/21 21:15,"36 042,00","36 155,00","0,00","0,00","70,91","51,05","55,98","21,46"
21,12/30/21 21:30,"35 834,00","36 645,00","0,00","0,00","70,91","32,28","55,98","-40,95"
21,12/30/21 21:45,"35 619,00","36 366,00","0,00","0,00","70,91","19,72","55,98","-71,49"
22,12/30/21 22:00,"34 988,00","35 144,00","0,00","0,00","75,35","90,69","49,59","175,61"
22,12/30/21 22:15,"34 828,00","35 622,00","0,00","0,00","75,35","53,47","49,59","-82,37"
22,12/30/21 22:30,"34 666,00","35 598,00","0,00","0,00","75,35","37,21","49,59","14,67"
22,12/30/21 22:45,"34 591,00","36 000,00","0,00","0,00","75,35","19,46","49,59","-40,35"
23,12/30/21 23:00,"34 411,00","35 549,00","0,00","0,00","55,65","60,88","28,29","-72,73"
23,12/30/21 23:15,"34 222,00","34 883,00","0,00","0,00","55,65","26,35","28,29","-139,71"
23,12/30/21 23:30,"34 030,00","35 276,00","0,00","0,00","55,65","10,69","28,29","-137,33"
23,12/30/21 23:45,"33 841,00","33 929,00","0,00","0,00","55,65","-4,73","28,29","143,92"
0,12/31/21 0:00,"34 658,00","33 225,00","0,00","0,00","5,71","16,80","9,12","-9,21"
0,12/31/21 0:15,"34 686,00","33 540,00","0,00","0,00","5,71","9,76","9,12","-14,91"
0,12/31/21 0:30,"34 741,00","35 176,00","0,00","0,00","5,71","2,94","9,12","-15,27"
0,12/31/21 0:45,"34 795,00","34 974,00","0,00","0,00","5,71","-0,71","9,12","-41,45"
1,12/31/21 1:00,"34 854,00","34 613,00","0,00","0,00","0,09","10,26","1,36","-145,44"
1,12/31/21 1:15,"34 949,00","33 110,00","0,00","0,00","0,09","1,30","1,36","-32,68"
1,12/31/21 1:30,"35 066,00","32 799,00","0,00","0,00","0,09","1,77","1,36","20,28"
1,12/31/21 1:45,"35 215,00","31 581,00","0,00","0,00","0,09","0,71","1,36","136,40"
2,12/31/21 2:00,"35 382,00","31 819,00","0,00","0,00","-0,03","4,44","1,59","113,59"
2,12/31/21 2:15,"35 366,00","31 716,00","0,00","0,00","-0,03","4,71","1,59","-8,66"
2,12/31/21 2:30,"35 485,00","31 539,00","0,00","0,00","-0,03","1,96","1,59","-14,84"
2,12/31/21 2:45,"35 224,00","31 222,00","0,00","0,00","-0,03","1,21","1,59","-54,12"
3,12/31/21 3:00,"35 312,00","31 176,00","0,00","0,00","-0,05","2,28","1,19","-87,74"
3,12/31/21 3:15,"35 008,00","30 760,00","0,00","0,00","-0,05","2,06","1,19","-41,11"
3,12/31/21 3:30,"35 068,00","30 008,00","0,00","0,00","-0,05","5,42","1,19","112,80"
3,12/31/21 3:45,"35 121,00","30 300,00","0,00","0,00","-0,05","2,91","1,19","-48,02"
4,12/31/21 4:00,"35 169,00","30 152,00","0,00","0,00","-0,03","1,00","1,71","-109,80"
4,12/31/21 4:15,"35 194,00","30 485,00","0,00","0,00","-0,03","2,08","1,71","-143,61"
4,12/31/21 4:30,"35 096,00","30 933,00","0,00","0,00","-0,03","6,60","1,71","-108,94"
4,12/31/21 4:45,"35 113,00","31 170,00","0,00","0,00","-0,03","8,11","1,71","-109,80"
5,12/31/21 5:00,"35 128,00","31 507,00","0,00","0,00","0,04","0,63","4,22","177,76"
5,12/31/21 5:15,"35 086,00","32 087,00","0,00","0,00","0,04","2,17","4,22","168,80"
5,12/31/21 5:30,"35 038,00","31 774,00","0,00","0,00","0,04","4,55","4,22","158,44"
5,12/31/21 5:45,"34 973,00","32 088,00","0,00","0,00","0,04","9,68","4,22","75,55"
6,12/31/21 6:00,"35 734,00","33 613,00","0,00","0,00","-0,05","0,92","4,33","-102,24"
6,12/31/21 6:15,"35 679,00","32 261,00","0,00","0,00","-0,05","5,61","4,33","-81,74"
6,12/31/21 6:30,"35 625,00","31 793,00","0,00","0,00","-0,05","6,61","4,33","-70,41"
6,12/31/21 6:45,"35 567,00","31 844,00","0,00","0,00","-0,05","4,31","4,33","-63,30"
7,12/31/21 7:00,"35 511,00","32 457,00","0,00","0,00","-0,06","-0,59","3,51","-72,43"
7,12/31/21 7:15,"35 545,00","32 299,00","0,00","0,00","-0,06","0,66","3,51","-49,67"
7,12/31/21 7:30,"35 592,00","31 495,00","0,00","0,00","-0,06","2,81","3,51","-22,78"
7,12/31/21 7:45,"35 667,00","31 815,00","0,00","0,00","-0,06","11,66","3,51","-47,29"
8,12/31/21 8:00,"35 796,00","32 848,00","3,00","4,00","0,17","3,20","5,00","91,72"
8,12/31/21 8:15,"35 863,00","32 871,00","37,00","56,00","0,17","3,29","5,00","-16,05"
8,12/31/21 8:30,"36 021,00","32 596,00","206,00","171,00","0,17","8,72","5,00","-9,06"
8,12/31/21 8:45,"36 088,00","32 813,00","522,00","467,00","0,17","11,34","5,00","-6,06"
9,12/31/21 9:00,"36 158,00","32 875,00","944,00","944,00","0,91","7,40","7,06","-85,37"
9,12/31/21 9:15,"36 254,00","33 863,00","1 411,00","1 757,00","0,91","6,75","7,06","-57,43"
9,12/31/21 9:30,"36 361,00","33 591,00","1 925,00","2 642,00","0,91","5,94","7,06","-134,34"
9,12/31/21 9:45,"36 467,00","33 401,00","2 435,00","3 711,00","0,91","4,55","7,06","-202,78"
10,12/31/21 10:00,"36 573,00","33 397,00","2 905,00","4 385,00","0,93","3,08","4,03","-169,08"
10,12/31/21 10:15,"36 679,00","32 801,00","3 348,00","5 373,00","0,93","1,53","4,03","-126,55"
10,12/31/21 10:30,"36 780,00","32 170,00","3 746,00","6 346,00","0,93","-1,44","4,03","-139,19"
10,12/31/21 10:45,"36 761,00","32 061,00","4 121,00","7 292,00","0,93","-0,91","4,03","-125,96"
11,12/31/21 11:00,"36 851,00","31 575,00","4 463,00","7 963,00","10,05","2,52","5,15","-144,49"
11,12/31/21 11:15,"36 888,00","31 243,00","4 802,00","9 172,00","10,05","-3,36","5,15","-121,54"
11,12/31/21 11:30,"36 924,00","30 920,00","5 084,00","10 268,00","10,05","-1,58","5,15","-164,93"
11,12/31/21 11:45,"36 962,00","31 072,00","5 319,00","11 066,00","10,05","-9,85","5,15","-191,25"
12,12/31/21 12:00,"37 001,00","30 953,00","5 509,00","11 659,00","10,01","0,99","0,51","-75,93"
12,12/31/21 12:15,"37 036,00","30 076,00","5 648,00","11 541,00","10,01","-3,96","0,51","-156,77"
12,12/31/21 12:30,"37 074,00","29 677,00","5 721,00","11 322,00","10,01","-1,35","0,51","-72,00"
12,12/31/21 12:45,"37 117,00","30 808,00","5 687,00","10 874,00","10,01","0,19","0,51","-70,31"
13,12/31/21 13:00,"37 160,00","30 490,00","5 574,00","10 224,00","10,02","1,63","3,08","-140,99"
13,12/31/21 13:15,"37 266,00","30 687,00","5 390,00","9 694,00","10,02","3,37","3,08","-12,24"
13,12/31/21 13:30,"37 372,00","31 159,00","5 121,00","8 714,00","10,02","4,60","3,08","-7,69"
13,12/31/21 13:45,"37 479,00","32 259,00","4 772,00","7 636,00","10,02","3,65","3,08","212,07"
14,12/31/21 14:00,"37 586,00","32 797,00","4 379,00","6 621,00","25,49","3,71","13,08","-137,01"
14,12/31/21 14:15,"37 947,00","33 397,00","3 942,00","5 501,00","25,49","10,89","13,08","-90,09"
14,12/31/21 14:30,"38 294,00","35 098,00","3 440,00","5 006,00","25,49","27,59","13,08","11,99"
14,12/31/21 14:45,"38 649,00","35 907,00","2 883,00","4 080,00","25,49","27,66","13,08","9,73"
15,12/31/21 15:00,"38 991,00","35 658,00","2 315,00","3 233,00","20,49","5,33","32,84","-168,56"
15,12/31/21 15:15,"39 348,00","35 807,00","1 755,00","2 466,00","20,49","23,81","32,84","-58,03"
15,12/31/21 15:30,"39 699,00","36 425,00","1 203,00","1 769,00","20,49","34,28","32,84","4,36"
15,12/31/21 15:45,"40 038,00","36 652,00","685,00","1 043,00","20,49","60,91","32,84","24,41"
16,12/31/21 16:00,"40 370,00","36 270,00","263,00","347,00","62,23","41,54","69,66","-46,05"
16,12/31/21 16:15,"40 580,00","37 564,00","47,00","65,00","62,23","54,40","69,66","20,26"
16,12/31/21 16:30,"40 781,00","38 460,00","2,00","3,00","62,23","75,45","69,66","37,05"
16,12/31/21 16:45,"40 974,00","38 778,00","0,00","0,00","62,23","123,02","69,66","35,90"
17,12/31/21 17:00,"41 163,00","38 882,00","0,00","0,00","60,97","47,45","81,37","211,75"
17,12/31/21 17:15,"41 277,00","38 886,00","0,00","0,00","60,97","80,92","81,37","36,63"
17,12/31/21 17:30,"41 395,00","38 969,00","0,00","0,00","60,97","99,09","81,37","40,86"
17,12/31/21 17:45,"41 493,00","39 240,00","0,00","0,00","60,97","104,84","81,37","-7,01"
18,12/31/21 18:00,"41 586,00","39 167,00","0,00","0,00","40,01","87,11","77,13","-41,11"
18,12/31/21 18:15,"41 587,00","39 083,00","0,00","0,00","40,01","83,30","77,13","-27,27"
18,12/31/21 18:30,"41 413,00","38 962,00","0,00","0,00","40,01","66,93","77,13","-73,74"
18,12/31/21 18:45,"41 419,00","38 663,00","0,00","0,00","40,01","43,53","77,13","-72,60"
19,12/31/21 19:00,"41 420,00","38 565,00","0,00","0,00","32,49","96,27","69,94","-47,21"
