hour,time,WindDayAheadForecastMW,WindIntradayForecastMW,PVDayAheadForecastMW,PVIntradayForecastMW,DayAheadPriceHourlyEURMWh,IntradayPricePriceQuarterHourlyEURMWh,IntradayPriceHourlyEURMWh,ImbalancePriceQuarterHourlyEURMWh,Wind_DA_MWh,Wind_ID_MWh,PV_DA_MWh,PV_ID_MWh
15,8/8/21 15:00,28452.0,20408.0,19754.0,18687.0,-52.43,-52.93,-42.83,-147.79,7113.0,5102.0,4938.5,4671.75
15,8/8/21 15:15,28456.0,20512.0,19184.0,18475.0,-52.43,-48.54,-42.83,-3.4,7114.0,5128.0,4796.0,4618.75
15,8/8/21 15:30,28350.0,19669.0,18551.0,18008.0,-52.43,-32.31,-42.83,5.43,7087.5,4917.25,4637.75,4502.0
15,8/8/21 15:45,28267.0,19918.0,17852.0,17075.0,-52.43,-21.36,-42.83,12.75,7066.75,4979.5,4463.0,4268.75
16,8/8/21 16:00,28173.0,19312.0,17101.0,16129.0,-28.59,-40.58,-15.23,-128.28,7043.25,4828.0,4275.25,4032.25
16,8/8/21 16:15,28026.0,20180.0,16275.0,15314.0,-28.59,-17.71,-15.23,-82.66,7006.5,5045.0,4068.75,3828.5
16,8/8/21 16:30,27857.0,20021.0,15382.0,14722.0,-28.59,-7.99,-15.23,-18.18,6964.25,5005.25,3845.5,3680.5
16,8/8/21 16:45,27941.0,19675.0,14436.0,14654.0,-28.59,-0.91,-15.23,-117.43,6985.25,4918.75,3609.0,3663.5
17,8/8/21 17:00,27782.0,18481.0,13421.0,13665.0,-4.34,-17.5,7.48,124.62,6945.5,4620.25,3355.25,3416.25
17,8/8/21 17:15,27498.0,18118.0,12341.0,12429.0,-4.34,-1.69,7.48,134.27,6874.5,4529.5,3085.25,3107.25
17,8/8/21 17:30,27020.0,18634.0,11229.0,11099.0,-4.34,13.4,7.48,154.43,6755.0,4658.5,2807.25,2774.75
17,8/8/21 17:45,26842.0,19803.0,10071.0,9526.0,-4.34,41.24,7.48,80.88,6710.5,4950.75,2517.75,2381.5
18,8/8/21 18:00,26327.0,22483.0,8864.0,8347.0,40.74,14.94,51.17,124.66,6581.75,5620.75,2216.0,2086.75
18,8/8/21 18:15,25538.0,21833.0,7634.0,7299.0,40.74,47.47,51.17,176.63,6384.5,5458.25,1908.5,1824.75
18,8/8/21 18:30,24705.0,22161.0,6422.0,6094.0,40.74,71.81,51.17,-78.24,6176.25,5540.25,1605.5,1523.5
18,8/8/21 18:45,23866.0,21569.0,5230.0,5275.0,40.74,102.0,51.17,13.97,5966.5,5392.25,1307.5,1318.75
19,8/8/21 19:00,22990.0,19525.0,4075.0,4132.0,62.0,33.66,63.74,-15.82,5747.5,4881.25,1018.75,1033.0
19,8/8/21 19:15,22187.0,19066.0,3053.0,3038.0,62.0,61.1,63.74,-6.19,5546.75,4766.5,763.25,759.5
19,8/8/21 19:30,21415.0,17605.0,2237.0,2276.0,62.0,69.54,63.74,-18.75,5353.75,4401.25,559.25,569.0
19,8/8/21 19:45,20657.0,16831.0,1598.0,1618.0,62.0,84.35,63.74,-6.4,5164.25,4207.75,399.5,404.5
20,8/8/21 20:00,20211.0,16338.0,1060.0,1127.0,68.05,61.9,65.69,-2.56,5052.75,4084.5,265.0,281.75
20,8/8/21 20:15,19923.0,16350.0,603.0,649.0,68.05,58.9,65.69,15.59,4980.75,4087.5,150.75,162.25
20,8/8/21 20:30,19773.0,16681.0,247.0,260.0,68.05,57.9,65.69,38.7,4943.25,4170.25,61.75,65.0
20,8/8/21 20:45,19749.0,16899.0,42.0,41.0,68.05,59.62,65.69,46.27,4937.25,4224.75,10.5,10.25
21,8/8/21 21:00,19829.0,17215.0,2.0,2.0,65.9,70.4,63.32,137.92,4957.25,4303.75,0.5,0.5
21,8/8/21 21:15,19908.0,17416.0,0.0,0.0,65.9,69.32,63.32,12.14,4977.0,4354.0,0.0,0.0
21,8/8/21 21:30,20190.0,17636.0,0.0,0.0,65.9,59.65,63.32,9.8,5047.5,4409.0,0.0,0.0
21,8/8/21 21:45,20427.0,17931.0,0.0,0.0,65.9,53.41,63.32,-28.09,5106.75,4482.75,0.0,0.0
22,8/8/21 22:00,20354.0,18677.0,0.0,0.0,63.73,79.42,61.53,96.44,5088.5,4669.25,0.0,0.0
22,8/8/21 22:15,20629.0,18952.0,0.0,0.0,63.73,71.29,61.53,77.66,5157.25,4738.0,0.0,0.0
22,8/8/21 22:30,20899.0,19442.0,0.0,0.0,63.73,63.22,61.53,-1.6,5224.75,4860.5,0.0,0.0
22,8/8/21 22:45,21160.0,19682.0,0.0,0.0,63.73,42.9,61.53,8.39,5290.0,4920.5,0.0,0.0
23,8/8/21 23:00,21418.0,20108.0,0.0,0.0,56.58,71.58,54.84,52.61,5354.5,5027.0,0.0,0.0
23,8/8/21 23:15,21571.0,20267.0,0.0,0.0,56.58,62.13,54.84,81.87,5392.75,5066.75,0.0,0.0
23,8/8/21 23:30,21723.0,20800.0,0.0,0.0,56.58,54.05,54.84,12.75,5430.75,5200.0,0.0,0.0
23,8/8/21 23:45,21901.0,20863.0,0.0,0.0,56.58,35.91,54.84,7.77,5475.25,5215.75,0.0,0.0
0,8/9/21 0:00,20739.0,20696.0,0.0,0.0,44.04,63.02,48.13,12.3,5184.75,5174.0,0.0,0.0
0,8/9/21 0:15,20818.0,20872.0,0.0,0.0,44.04,55.68,48.13,19.6,5204.5,5218.0,0.0,0.0
0,8/9/21 0:30,20881.0,20781.0,0.0,0.0,44.04,41.78,48.13,7.84,5220.25,5195.25,0.0,0.0
0,8/9/21 0:45,20943.0,20814.0,0.0,0.0,44.04,34.49,48.13,-11.04,5235.75,5203.5,0.0,0.0
1,8/9/21 1:00,21006.0,20680.0,0.0,0.0,39.2,45.76,39.99,41.24,5251.5,5170.0,0.0,0.0
1,8/9/21 1:15,21082.0,20563.0,0.0,0.0,39.2,37.67,39.99,-0.38,5270.5,5140.75,0.0,0.0
1,8/9/21 1:30,21132.0,20796.0,0.0,0.0,39.2,36.99,39.99,-2.98,5283.0,5199.0,0.0,0.0
1,8/9/21 1:45,21145.0,20922.0,0.0,0.0,39.2,28.09,39.99,4.27,5286.25,5230.5,0.0,0.0
2,8/9/21 2:00,21105.0,21086.0,0.0,0.0,38.27,39.94,37.47,24.43,5276.25,5271.5,0.0,0.0
2,8/9/21 2:15,21052.0,21214.0,0.0,0.0,38.27,26.58,37.47,7.79,5263.0,5303.5,0.0,0.0
2,8/9/21 2:30,20990.0,21093.0,0.0,0.0,38.27,32.35,37.47,-66.65,5247.5,5273.25,0.0,0.0
2,8/9/21 2:45,20914.0,20645.0,0.0,0.0,38.27,33.53,37.47,10.51,5228.5,5161.25,0.0,0.0
3,8/9/21 3:00,20821.0,20486.0,0.0,0.0,31.92,23.88,28.73,15.89,5205.25,5121.5,0.0,0.0
3,8/9/21 3:15,20713.0,20453.0,0.0,0.0,31.92,28.47,28.73,-1.49,5178.25,5113.25,0.0,0.0
3,8/9/21 3:30,20542.0,20244.0,0.0,0.0,31.92,22.43,28.73,8.18,5135.5,5061.0,0.0,0.0
3,8/9/21 3:45,20370.0,19995.0,0.0,0.0,31.92,22.6,28.73,7.5,5092.5,4998.75,0.0,0.0
4,8/9/21 4:00,19920.0,19737.0,0.0,0.0,37.5,13.72,24.97,83.92,4980.0,4934.25,0.0,0.0
4,8/9/21 4:15,19789.0,19695.0,0.0,0.0,37.5,16.58,24.97,-0.58,4947.25,4923.75,0.0,0.0
4,8/9/21 4:30,19671.0,19487.0,0.0,0.0,37.5,20.44,24.97,3.76,4917.75,4871.75,0.0,0.0
4,8/9/21 4:45,19549.0,19257.0,0.0,0.0,37.5,23.31,24.97,5.2,4887.25,4814.25,0.0,0.0
5,8/9/21 5:00,19427.0,19159.0,0.0,0.0,50.88,15.68,45.03,71.5,4856.75,4789.75,0.0,0.0
5,8/9/21 5:15,19262.0,18905.0,0.0,0.0,50.88,39.54,45.03,76.65,4815.5,4726.25,0.0,0.0
5,8/9/21 5:30,19098.0,18974.0,1.0,1.0,50.88,60.0,45.03,120.87,4774.5,4743.5,0.25,0.25
5,8/9/21 5:45,18936.0,18767.0,36.0,37.0,50.88,73.84,45.03,121.61,4734.0,4691.75,9.0,9.25
6,8/9/21 6:00,19084.0,18587.0,216.0,207.0,72.23,49.15,69.99,10.02,4771.0,4646.75,54.0,51.75
6,8/9/21 6:15,18875.0,18222.0,564.0,534.0,72.23,66.1,69.99,9.89,4718.75,4555.5,141.0,133.5
6,8/9/21 6:30,18572.0,18015.0,1069.0,1028.0,72.23,79.81,69.99,4.12,4643.0,4503.75,267.25,257.0
6,8/9/21 6:45,18274.0,17772.0,1779.0,1703.0,72.23,86.43,69.99,37.88,4568.5,4443.0,444.75,425.75
7,8/9/21 7:00,17868.0,16817.0,2766.0,2728.0,82.39,70.58,82.78,85.58,4467.0,4204.25,691.5,682.0
7,8/9/21 7:15,17451.0,16383.0,3998.0,3854.0,82.39,81.15,82.78,120.56,4362.75,4095.75,999.5,963.5
7,8/9/21 7:30,16942.0,15276.0,5420.0,5187.0,82.39,87.52,82.78,170.28,4235.5,3819.0,1355.0,1296.75
7,8/9/21 7:45,16370.0,14511.0,6976.0,6531.0,82.39,93.85,82.78,170.79,4092.5,3627.75,1744.0,1632.75
8,8/9/21 8:00,15648.0,13944.0,8608.0,8063.0,86.9,92.21,85.94,24.67,3912.0,3486.0,2152.0,2015.75
8,8/9/21 8:15,15224.0,13629.0,10299.0,9552.0,86.9,86.38,85.94,87.75,3806.0,3407.25,2574.75,2388.0
8,8/9/21 8:30,14819.0,12568.0,12039.0,11053.0,86.9,84.67,85.94,95.05,3704.75,3142.0,3009.75,2763.25
8,8/9/21 8:45,14476.0,12146.0,13805.0,12679.0,86.9,75.89,85.94,105.57,3619.0,3036.5,3451.25,3169.75
9,8/9/21 9:00,14427.0,12127.0,15565.0,14198.0,79.13,105.44,79.94,146.46,3606.75,3031.75,3891.25,3549.5
9,8/9/21 9:15,14267.0,12127.0,17283.0,15864.0,79.13,91.4,79.94,147.34,3566.75,3031.75,4320.75,3966.0
9,8/9/21 9:30,14309.0,12316.0,18902.0,17618.0,79.13,93.44,79.94,292.6,3577.25,3079.0,4725.5,4404.5
9,8/9/21 9:45,14457.0,12433.0,20399.0,18943.0,79.13,83.21,79.94,-110.14,3614.25,3108.25,5099.75,4735.75
10,8/9/21 10:00,14707.0,12286.0,21773.0,20232.0,65.49,104.2,73.24,196.96,3676.75,3071.5,5443.25,5058.0
10,8/9/21 10:15,15039.0,12857.0,23006.0,21699.0,65.49,85.7,73.24,120.04,3759.75,3214.25,5751.5,5424.75
10,8/9/21 10:30,15441.0,13373.0,24005.0,23006.0,65.49,70.78,73.24,87.99,3860.25,3343.25,6001.25,5751.5
10,8/9/21 10:45,15770.0,13712.0,24764.0,23539.0,65.49,67.38,73.24,10.9,3942.5,3428.0,6191.0,5884.75
11,8/9/21 11:00,16064.0,13846.0,25368.0,24450.0,58.02,85.48,68.59,-5.02,4016.0,3461.5,6342.0,6112.5
11,8/9/21 11:15,16304.0,14409.0,25827.0,25363.0,58.02,80.85,68.59,-16.88,4076.0,3602.25,6456.75,6340.75
11,8/9/21 11:30,16541.0,14301.0,26131.0,26003.0,58.02,53.29,68.59,-234.39,4135.25,3575.25,6532.75,6500.75
11,8/9/21 11:45,16730.0,14783.0,26290.0,26577.0,58.02,39.74,68.59,-4.27,4182.5,3695.75,6572.5,6644.25
12,8/9/21 12:00,16914.0,15139.0,26333.0,26894.0,59.32,61.74,58.44,4.41,4228.5,3784.75,6583.25,6723.5
12,8/9/21 12:15,17032.0,15396.0,26265.0,26889.0,59.32,37.33,58.44,2.39,4258.0,3849.0,6566.25,6722.25
12,8/9/21 12:30,17419.0,15521.0,26094.0,26996.0,59.32,33.79,58.44,-4.55,4354.75,3880.25,6523.5,6749.0
12,8/9/21 12:45,17466.0,15463.0,25821.0,26639.0,59.32,33.28,58.44,46.33,4366.5,3865.75,6455.25,6659.75
13,8/9/21 13:00,17510.0,15806.0,25453.0,27007.0,54.24,45.42,51.49,117.94,4377.5,3951.5,6363.25,6751.75
13,8/9/21 13:15,17567.0,15674.0,24994.0,26396.0,54.24,44.49,51.49,117.67,4391.75,3918.5,6248.5,6599.0
13,8/9/21 13:30,17628.0,15923.0,24490.0,25991.0,54.24,47.57,51.49,107.8,4407.0,3980.75,6122.5,6497.75
13,8/9/21 13:45,17710.0,15927.0,23958.0,25382.0,54.24,44.15,51.49,77.41,4427.5,3981.75,5989.5,6345.5
14,8/9/21 14:00,17729.0,16052.0,23370.0,24943.0,50.85,40.38,50.63,59.81,4432.25,4013.0,5842.5,6235.75
14,8/9/21 14:15,17682.0,16012.0,22746.0,24068.0,50.85,47.18,50.63,19.07,4420.5,4003.0,5686.5,6017.0
14,8/9/21 14:30,17582.0,16014.0,22087.0,23425.0,50.85,49.54,50.63,126.12,4395.5,4003.5,5521.75,5856.25
14,8/9/21 14:45,17438.0,16190.0,21381.0,22973.0,50.85,51.91,50.63,107.43,4359.5,4047.5,5345.25,5743.25
15,8/9/21 15:00,17238.0,15962.0,20626.0,21774.0,54.97,38.68,54.03,93.56,4309.5,3990.5,5156.5,5443.5
15,8/9/21 15:15,17070.0,14554.0,19817.0,20875.0,54.97,51.41,54.03,87.02,4267.5,3638.5,4954.25,5218.75
15,8/9/21 15:30,16799.0,14066.0,18989.0,19753.0,54.97,58.0,54.03,127.09,4199.75,3516.5,4747.25,4938.25
15,8/9/21 15:45,16547.0,13531.0,18160.0,19430.0,54.97,68.14,54.03,117.66,4136.75,3382.75,4540.0,4857.5
16,8/9/21 16:00,16290.0,12725.0,17288.0,18620.0,56.95,28.71,57.36,145.98,4072.5,3181.25,4322.0,4655.0
16,8/9/21 16:15,15830.0,12388.0,16347.0,18027.0,56.95,62.51,57.36,28.61,3957.5,3097.0,4086.75,4506.75
16,8/9/21 16:30,15371.0,12109.0,15313.0,16788.0,56.95,70.99,57.36,-66.88,3842.75,3027.25,3828.25,4197.0
16,8/9/21 16:45,14916.0,11840.0,14205.0,15773.0,56.95,76.82,57.36,156.92,3729.0,2960.0,3551.25,3943.25
17,8/9/21 17:00,14453.0,11691.0,13061.0,14075.0,74.96,50.92,76.01,51.56,3613.25,2922.75,3265.25,3518.75
17,8/9/21 17:15,13985.0,11499.0,11906.0,12878.0,74.96,68.62,76.01,-13.1,3496.25,2874.75,2976.5,3219.5
17,8/9/21 17:30,13516.0,11153.0,10757.0,11474.0,74.96,84.43,76.01,157.21,3379.0,2788.25,2689.25,2868.5
17,8/9/21 17:45,13068.0,10853.0,9600.0,10172.0,74.96,100.53,76.01,156.04,3267.0,2713.25,2400.0,2543.0
18,8/9/21 18:00,12616.0,11182.0,8419.0,8936.0,91.37,60.17,89.27,154.18,3154.0,2795.5,2104.75,2234.0
18,8/9/21 18:15,12112.0,11032.0,7224.0,7744.0,91.37,79.07,89.27,143.09,3028.0,2758.0,1806.0,1936.0
18,8/9/21 18:30,11599.0,10443.0,6063.0,6444.0,91.37,97.41,89.27,170.69,2899.75,2610.75,1515.75,1611.0
18,8/9/21 18:45,11112.0,10205.0,4948.0,5288.0,91.37,114.05,89.27,162.32,2778.0,2551.25,1237.0,1322.0
19,8/9/21 19:00,10622.0,9788.0,3890.0,4010.0,102.91,97.42,109.95,51.62,2655.5,2447.0,972.5,1002.5
19,8/9/21 19:15,10164.0,9254.0,2953.0,2992.0,102.91,109.74,109.95,55.37,2541.0,2313.5,738.25,748.0
19,8/9/21 19:30,9730.0,8774.0,2166.0,2125.0,102.91,138.36,109.95,237.99,2432.5,2193.5,541.5,531.25
19,8/9/21 19:45,9242.0,8314.0,1503.0,1432.0,102.91,161.49,109.95,214.44,2310.5,2078.5,375.75,358.0
20,8/9/21 20:00,8725.0,7999.0,944.0,928.0,107.61,120.12,110.23,-39.27,2181.25,1999.75,236.0,232.0
20,8/9/21 20:15,8396.0,7737.0,493.0,497.0,107.61,131.0,110.23,55.25,2099.0,1934.25,123.25,124.25
20,8/9/21 20:30,8140.0,7460.0,178.0,183.0,107.61,149.4,110.23,55.54,2035.0,1865.0,44.5,45.75
20,8/9/21 20:45,7963.0,7463.0,26.0,23.0,107.61,138.15,110.23,70.52,1990.75,1865.75,6.5,5.75
21,8/9/21 21:00,7824.0,8429.0,0.0,0.0,103.0,112.82,105.31,145.07,1956.0,2107.25,0.0,0.0
21,8/9/21 21:15,7733.0,8575.0,0.0,0.0,103.0,91.55,105.31,129.38,1933.25,2143.75,0.0,0.0
21,8/9/21 21:30,7760.0,9294.0,0.0,0.0,103.0,93.83,105.31,129.11,1940.0,2323.5,0.0,0.0
21,8/9/21 21:45,7832.0,9379.0,0.0,0.0,103.0,82.93,105.31,96.65,1958.0,2344.75,0.0,0.0
22,8/9/21 22:00,7840.0,9853.0,0.0,0.0,96.34,99.48,93.25,122.73,1960.0,2463.25,0.0,0.0
22,8/9/21 22:15,8055.0,9942.0,0.0,0.0,96.34,96.98,93.25,-27.61,2013.75,2485.5,0.0,0.0
22,8/9/21 22:30,8209.0,9442.0,0.0,0.0,96.34,96.42,93.25,22.56,2052.25,2360.5,0.0,0.0
22,8/9/21 22:45,8387.0,9623.0,0.0,0.0,96.34,81.69,93.25,10.99,2096.75,2405.75,0.0,0.0
23,8/9/21 23:00,8569.0,9900.0,0.0,0.0,83.65,97.95,84.84,52.62,2142.25,2475.0,0.0,0.0
23,8/9/21 23:15,8686.0,10300.0,0.0,0.0,83.65,87.23,84.84,23.76,2171.5,2575.0,0.0,0.0
23,8/9/21 23:30,8802.0,10092.0,0.0,0.0,83.65,82.87,84.84,16.75,2200.5,2523.0,0.0,0.0
23,8/9/21 23:45,8929.0,9951.0,0.0,0.0,83.65,62.12,84.84,14.47,2232.25,2487.75,0.0,0.0
0,8/10/21 0:00,10182.0,10490.0,0.0,0.0,73.65,89.93,77.55,35.65,2545.5,2622.5,0.0,0.0
0,8/10/21 0:15,10232.0,10073.0,0.0,0.0,73.65,82.95,77.55,21.59,2558.0,2518.25,0.0,0.0
0,8/10/21 0:30,10294.0,10458.0,0.0,0.0,73.65,73.0,77.55,21.59,2573.5,2614.5,0.0,0.0
0,8/10/21 0:45,10349.0,10336.0,0.0,0.0,73.65,63.39,77.55,21.59,2587.25,2584.0,0.0,0.0
1,8/10/21 1:00,10402.0,10412.0,0.0,0.0,70.96,78.14,74.91,136.76,2600.5,2603.0,0.0,0.0
1,8/10/21 1:15,10403.0,10456.0,0.0,0.0,70.96,74.47,74.91,119.78,2600.75,2614.0,0.0,0.0
1,8/10/21 1:30,10384.0,10403.0,0.0,0.0,70.96,72.49,74.91,84.08,2596.0,2600.75,0.0,0.0
1,8/10/21 1:45,10428.0,10422.0,0.0,0.0,70.96,69.89,74.91,105.46,2607.0,2605.5,0.0,0.0
2,8/10/21 2:00,10358.0,10283.0,0.0,0.0,67.29,83.33,72.9,21.59,2589.5,2570.75,0.0,0.0
2,8/10/21 2:15,10322.0,10201.0,0.0,0.0,67.29,79.76,72.9,-1.92,2580.5,2550.25,0.0,0.0
2,8/10/21 2:30,10275.0,10066.0,0.0,0.0,67.29,73.81,72.9,85.86,2568.75,2516.5,0.0,0.0
2,8/10/21 2:45,10220.0,9845.0,0.0,0.0,67.29,71.9,72.9,130.48,2555.0,2461.25,0.0,0.0
3,8/10/21 3:00,10153.0,9831.0,0.0,0.0,65.06,69.67,69.83,182.48,2538.25,2457.75,0.0,0.0
3,8/10/21 3:15,10106.0,9730.0,0.0,0.0,65.06,69.61,69.83,187.15,2526.5,2432.5,0.0,0.0
3,8/10/21 3:30,10040.0,9696.0,0.0,0.0,65.06,78.39,69.83,59.05,2510.0,2424.0,0.0,0.0
3,8/10/21 3:45,9978.0,9524.0,0.0,0.0,65.06,76.21,69.83,37.11,2494.5,2381.0,0.0,0.0
4,8/10/21 4:00,9908.0,9381.0,0.0,0.0,67.24,66.79,75.29,24.77,2477.0,2345.25,0.0,0.0
4,8/10/21 4:15,9804.0,9260.0,0.0,0.0,67.24,77.81,75.29,25.92,2451.0,2315.0,0.0,0.0
4,8/10/21 4:30,9700.0,9118.0,0.0,0.0,67.24,78.99,75.29,90.29,2425.0,2279.5,0.0,0.0
4,8/10/21 4:45,9588.0,8710.0,0.0,0.0,67.24,87.65,75.29,-29.41,2397.0,2177.5,0.0,0.0
5,8/10/21 5:00,9464.0,8484.0,0.0,0.0,70.51,73.0,82.35,38.55,2366.0,2121.0,0.0,0.0
5,8/10/21 5:15,9392.0,8407.0,0.0,0.0,70.51,79.47,82.35,124.19,2348.0,2101.75,0.0,0.0
5,8/10/21 5:30,9333.0,8611.0,0.0,0.0,70.51,87.7,82.35,104.36,2333.25,2152.75,0.0,0.0
5,8/10/21 5:45,9293.0,8557.0,28.0,24.0,70.51,91.88,82.35,111.71,2323.25,2139.25,7.0,6.0
6,8/10/21 6:00,9318.0,8502.0,179.0,150.0,85.96,73.02,93.6,87.42,2329.5,2125.5,44.75,37.5
6,8/10/21 6:15,9237.0,8361.0,483.0,433.0,85.96,94.09,93.6,109.29,2309.25,2090.25,120.75,108.25
6,8/10/21 6:30,9131.0,8287.0,938.0,844.0,85.96,99.92,93.6,125.17,2282.75,2071.75,234.5,211.0
6,8/10/21 6:45,8997.0,7994.0,1577.0,1467.0,85.96,108.92,93.6,131.17,2249.25,1998.5,394.25,366.75
7,8/10/21 7:00,8849.0,7632.0,2430.0,2225.0,105.23,113.29,116.64,-8.39,2212.25,1908.0,607.5,556.25
7,8/10/21 7:15,8722.0,8177.0,3441.0,3075.0,105.23,117.36,116.64,145.9,2180.5,2044.25,860.25,768.75
7,8/10/21 7:30,8501.0,7946.0,4545.0,4058.0,105.23,120.91,116.64,153.9,2125.25,1986.5,1136.25,1014.5
7,8/10/21 7:45,8263.0,7295.0,5683.0,5072.0,105.23,117.57,116.64,158.35,2065.75,1823.75,1420.75,1268.0
8,8/10/21 8:00,7992.0,6431.0,6825.0,6040.0,115.0,143.47,123.92,179.65,1998.0,1607.75,1706.25,1510.0
8,8/10/21 8:15,7655.0,5889.0,7972.0,7147.0,115.0,128.03,123.92,170.57,1913.75,1472.25,1993.0,1786.75
8,8/10/21 8:30,7338.0,6010.0,9143.0,8262.0,115.0,135.52,123.92,-9.8,1834.5,1502.5,2285.75,2065.5
8,8/10/21 8:45,7065.0,5830.0,10320.0,9311.0,115.0,127.0,123.92,29.89,1766.25,1457.5,2580.0,2327.75
9,8/10/21 9:00,6880.0,6014.0,11475.0,10513.0,106.35,159.09,119.49,29.89,1720.0,1503.5,2868.75,2628.25
9,8/10/21 9:15,6702.0,6165.0,12599.0,11647.0,106.35,111.64,119.49,65.4,1675.5,1541.25,3149.75,2911.75
9,8/10/21 9:30,6686.0,6381.0,13671.0,12758.0,106.35,109.63,119.49,38.81,1671.5,1595.25,3417.75,3189.5
9,8/10/21 9:45,6723.0,6432.0,14699.0,14062.0,106.35,93.34,119.49,105.77,1680.75,1608.0,3674.75,3515.5
10,8/10/21 10:00,6779.0,6420.0,15696.0,15203.0,97.28,129.04,108.55,171.26,1694.75,1605.0,3924.0,3800.75
10,8/10/21 10:15,6979.0,6622.0,16662.0,16506.0,97.28,115.0,108.55,136.82,1744.75,1655.5,4165.5,4126.5
10,8/10/21 10:30,7172.0,6591.0,17533.0,17411.0,97.28,110.13,108.55,141.06,1793.0,1647.75,4383.25,4352.75
10,8/10/21 10:45,7402.0,6789.0,18300.0,18339.0,97.28,102.31,108.55,29.89,1850.5,1697.25,4575.0,4584.75
11,8/10/21 11:00,7559.0,6918.0,19026.0,19443.0,88.12,124.95,103.28,25.48,1889.75,1729.5,4756.5,4860.75
11,8/10/21 11:15,7744.0,7250.0,19693.0,20175.0,88.12,100.3,103.28,42.66,1936.0,1812.5,4923.25,5043.75
11,8/10/21 11:30,7918.0,7312.0,20253.0,21266.0,88.12,89.79,103.28,29.89,1979.5,1828.0,5063.25,5316.5
11,8/10/21 11:45,8076.0,7592.0,20713.0,22579.0,88.12,75.54,103.28,29.89,2019.0,1898.0,5178.25,5644.75
12,8/10/21 12:00,8242.0,7847.0,21122.0,23521.0,84.6,107.25,89.21,47.41,2060.5,1961.75,5280.5,5880.25
12,8/10/21 12:15,8332.0,7993.0,21494.0,24061.0,84.6,64.51,89.21,8.77,2083.0,1998.25,5373.5,6015.25
12,8/10/21 12:30,8425.0,7994.0,21815.0,24861.0,84.6,63.74,89.21,-0.01,2106.25,1998.5,5453.75,6215.25
12,8/10/21 12:45,8520.0,8088.0,22071.0,25476.0,84.6,55.08,89.21,-8.37,2130.0,2022.0,5517.75,6369.0
13,8/10/21 13:00,8608.0,8136.0,22280.0,25551.0,79.91,78.85,78.98,122.53,2152.0,2034.0,5570.0,6387.75
13,8/10/21 13:15,8716.0,8217.0,22436.0,25855.0,79.91,66.48,78.98,101.84,2179.0,2054.25,5609.0,6463.75
13,8/10/21 13:30,8866.0,8574.0,22513.0,25793.0,79.91,70.33,78.98,37.41,2216.5,2143.5,5628.25,6448.25
13,8/10/21 13:45,9075.0,9001.0,22518.0,25493.0,79.91,69.5,78.98,22.99,2268.75,2250.25,5629.5,6373.25
14,8/10/21 14:00,9243.0,8994.0,22471.0,25231.0,74.07,70.37,77.74,119.92,2310.75,2248.5,5617.75,6307.75
14,8/10/21 14:15,9328.0,9102.0,22358.0,25824.0,74.07,75.96,77.74,72.38,2332.0,2275.5,5589.5,6456.0
14,8/10/21 14:30,9359.0,9086.0,22139.0,25656.0,74.07,70.6,77.74,89.8,2339.75,2271.5,5534.75,6414.0
14,8/10/21 14:45,9395.0,9149.0,21827.0,25078.0,74.07,73.33,77.74,104.5,2348.75,2287.25,5456.75,6269.5
15,8/10/21 15:00,9419.0,9108.0,21457.0,24361.0,75.49,62.41,76.28,117.97,2354.75,2277.0,5364.25,6090.25
15,8/10/21 15:15,9442.0,8993.0,21006.0,23803.0,75.49,76.48,76.28,121.23,2360.5,2248.25,5251.5,5950.75
15,8/10/21 15:30,9480.0,9026.0,20449.0,22235.0,75.49,81.94,76.28,44.19,2370.0,2256.5,5112.25,5558.75
15,8/10/21 15:45,9460.0,9035.0,19793.0,21354.0,75.49,83.76,76.28,-44.84,2365.0,2258.75,4948.25,5338.5
16,8/10/21 16:00,9441.0,8801.0,19052.0,20410.0,80.35,70.16,84.42,53.02,2360.25,2200.25,4763.0,5102.5
16,8/10/21 16:15,9327.0,8728.0,18222.0,19090.0,80.35,82.26,84.42,-20.54,2331.75,2182.0,4555.5,4772.5
16,8/10/21 16:30,9213.0,8802.0,17273.0,18213.0,80.35,87.85,84.42,148.41,2303.25,2200.5,4318.25,4553.25
16,8/10/21 16:45,9124.0,8684.0,16201.0,16725.0,80.35,100.6,84.42,131.72,2281.0,2171.0,4050.25,4181.25
17,8/10/21 17:00,8978.0,8601.0,15031.0,15154.0,89.51,72.82,96.44,89.58,2244.5,2150.25,3757.75,3788.5
17,8/10/21 17:15,8697.0,8398.0,13768.0,13924.0,89.51,95.17,96.44,148.92,2174.25,2099.5,3442.0,3481.0
17,8/10/21 17:30,8419.0,7785.0,12442.0,12526.0,89.51,99.43,96.44,151.5,2104.75,1946.25,3110.5,3131.5
17,8/10/21 17:45,8160.0,7586.0,11071.0,11086.0,89.51,124.95,96.44,-15.6,2040.0,1896.5,2767.75,2771.5
18,8/10/21 18:00,7896.0,7313.0,9649.0,9433.0,104.54,79.84,111.24,31.06,1974.0,1828.25,2412.25,2358.25
18,8/10/21 18:15,7498.0,7081.0,8190.0,8070.0,104.54,94.54,111.24,-12.95,1874.5,1770.25,2047.5,2017.5
18,8/10/21 18:30,7070.0,6966.0,6752.0,6556.0,104.54,106.66,111.24,153.68,1767.5,1741.5,1688.0,1639.0
